epoch,train_loss,val_loss,lr,elapsed_sec
1,1110426424458.8665,392729239.09565216,0.008023102291340057,190.48548102378845
2,3260351306.7334166,168064430.33043477,0.008023102291340057,378.7460639476776
3,1866521769.126408,49129576.73913044,0.0040115511456700285,567.5613417625427
4,1016781016.060075,36784631.860869564,0.0020057755728350142,757.2006320953369
