epoch,train_loss,val_loss,lr,elapsed_sec
1,0.5264562158358418,0.08399633132734674,2.8275856573117567e-05,245.6394398212433
2,0.32120199767906515,0.07929226428302875,2.8275856573117567e-05,497.26315808296204
3,0.27505723201788135,0.06429379587122706,1.4137928286558784e-05,741.8805453777313
4,0.2540209352918804,0.062201786855455306,7.068964143279392e-06,988.1733667850494
