epoch,train_loss,val_loss,lr,elapsed_sec
1,0.3969574711619688,0.07658570176844513,1.1916299962955139e-05,238.50681900978088
2,0.24635910585000131,0.07059496498817179,1.1916299962955139e-05,474.28119015693665
3,0.20748990448512505,0.06215852734482315,5.9581499814775696e-06,714.7506637573242
4,0.19549047129092248,0.06070716508285968,2.9790749907387848e-06,953.1135561466217
