epoch,train_loss,val_loss,lr,elapsed_sec
1,0.15683069460249002,0.024573281119861033,0.0022461287657293996,3.0843427181243896
2,0.1295237712473498,0.026832335239843182,0.0022461287657293996,6.332912921905518
3,0.12463047725086722,0.0307327716651818,0.0011230643828646998,9.871765613555908
4,0.1225339221553609,0.02148885744947778,0.0005615321914323499,12.935658693313599
5,0.12161414752462564,0.022254195728379746,0.00028076609571617495,15.763117790222168
6,0.12092161641073866,0.02241885997759907,0.00014038304785808748,18.649775981903076
7,0.1206158916573757,0.022457927898706303,7.019152392904374e-05,21.424174785614014
8,0.1203036728208402,0.022605783176486906,3.509576196452187e-05,24.354569673538208
9,0.12023761688535788,0.02219012666331685,1.7547880982260934e-05,27.596777200698853
